DEVICE_ID,SENSOR_DATETIME,TEMP_DEVICE,TEMP_INSIDE,TEMP_OUTSIDE,LIGHT_INTENSITY,VOLTAGE,HUMIDITY_INSIDE,PRESSURE,100-150 Hz,150-200 Hz,200-250 Hz,250-300 Hz,300-350 Hz,350-400 Hz,400-450 Hz,450-500 Hz,500-550 Hz,550-600 Hz,MESSAGE_ID,PROCESSED_DTTM,DQ_PERIOD,DQ_DATA_QUALITY_OPTIONS,DQ_N_MEASUREMENTS_PER_HOUR,DQ_N_MISSING_HOURS_IN_DAY,DQ_PERC_MISSING_DAYS_IN_PERIOD
v001/c00002/d001,2024-12-09T01:56:00,0,12.7,5.7,0,1.8,76,102614,7,13,10,13,14,16,41,75,11,21,000628CCAD1540BD0A0CA31D378F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T02:06:00,0,12.6,5.6,0,1.8,76.2,102624,16,11,8,13,15,8,14,29,9,22,000628CCCFF937CF5977411B7EE40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T02:16:00,0,12.6,5.6,0,1.8,76,102616,6,18,8,10,14,12,43,32,16,17,000628CCF2F1568C0A0CA41D00EE0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T02:26:00,0,12.6,5.6,0,1.8,76.1,102633,10,11,10,12,11,13,34,47,12,13,000628CD15D9E7D00A0CA61D068D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T02:35:00,0,12.5,5.6,0,1.8,76.4,102639,13,8,8,15,17,9,14,14,6,9,000628CD38C2E9B05977441B7FF10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T02:45:00,0,12.5,5.5,0,1.8,76,102636,10,15,10,18,18,14,63,68,5,15,000628CD5C86C88C0A0CA81D7A9A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T02:55:00,0,12.5,5.5,0,1.8,76,102630,10,14,8,13,11,10,26,34,9,12,000628CD7F5FDE510A0CA41D1AC90002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T03:05:00,0,12.5,5.4,0,1.8,75.5,102640,9,13,11,13,10,10,11,17,9,15,000628CDA23A0D995977471B179F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T03:15:00,0,12.5,5.4,0,1.8,75.9,102638,10,21,9,15,18,12,45,51,7,11,000628CDC51A9B640A0CAB1D697D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T03:24:00,0,12.5,5.5,0,1.8,76.1,102643,10,12,8,12,10,8,41,39,10,18,000628CDE7FFF7EC0A0CAE1D5FD30002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T03:34:00,0,12.4,5.6,0,1.8,75.9,102654,11,11,10,13,13,6,28,19,9,13,000628CE0AD894585977491B296D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T03:44:00,0,12.4,5.6,0,1.8,75.7,102656,9,13,12,14,9,10,25,19,7,24,000628CE2DBBB8130A0CAE1D7A690002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T03:54:00,0,12.4,5.6,0,1.8,75.3,102657,13,20,12,15,14,15,81,88,12,17,000628CE509CD7320A0CAF1D55C60002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T04:03:00,0,12.4,5.4,0,1.8,75.9,102654,9,18,9,14,12,12,33,31,6,15,000628CE7388753C0A0CB11D28790002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T04:13:00,0,12.4,5.5,0,1.8,76.2,102660,7,13,12,12,14,13,42,47,7,15,000628CE9668D49D59774F1B37D40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T04:23:00,0,12.4,5.4,0,1.8,76.5,102657,15,12,8,14,14,6,20,21,8,13,000628CEB96EE5245977E7195D570002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T04:33:00,0,12.3,5.4,0,1.8,76.7,102664,7,15,8,13,14,11,25,6,9,18,000628CEDC2BE79D59774C1B6ECA0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T04:42:00,0,12.3,5.4,0,1.8,77.1,102674,14,11,6,15,11,11,19,32,9,29,000628CEFF0A76EE5977521B49630002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T04:52:00,0,12.3,5.3,0,1.8,77.2,102687,8,13,8,13,11,8,22,22,5,21,000628CF21E9F3EF5977531B45A50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T05:02:00,0,12.3,5.4,0,1.8,77.3,102694,10,16,12,12,14,11,116,106,27,46,000628CF44D05F9C0A0CB71D74E30002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T05:12:00,0,12.3,5.4,0,1.8,76.9,102697,9,18,11,17,9,10,16,40,9,12,000628CF67AC03055977561B1F4F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T05:21:00,0,12.3,5.1,0,1.8,77,102713,12,11,8,15,13,8,16,21,8,17,000628CF8A8517455977571B71D70002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T05:31:00,0,12.3,5.1,0,1.8,77.3,102723,14,12,9,13,19,12,30,17,9,15,000628CFAD6EE7300A0CBB1D535A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T05:41:00,0,12.3,5.2,0,1.8,77,102732,15,16,8,15,10,3,44,78,4,33,000628CFD09D91E15977591B1D790002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T05:51:00,0,12.3,5.3,0,1.8,77.1,102736,9,13,7,14,11,8,27,31,6,21,000628CFF359047A59775A1B168D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T06:00:00,0,12.2,5.2,0,1.8,77.4,102744,10,11,10,15,11,10,21,16,5,16,000628D0164317010A0CBF1D1C920002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T06:10:00,0,12.2,5.2,0,1.8,77,102756,7,14,9,11,13,6,23,30,10,13,000628D0391FB90A0A0CC11D58800002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T06:20:00,0,12.2,5.2,0,1.8,77,102752,12,11,10,15,12,9,35,41,10,21,000628D05C077E7A59775C1B37B00002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T06:30:00,0,12.2,5.2,0,1.8,76.6,102762,10,12,8,16,10,12,26,26,9,14,000628D07EDEF3300A0CC21D48E10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T06:39:00,0,12.2,5.3,0,1.8,76.7,102776,11,13,8,11,14,9,27,36,5,17,000628D0A1CE4CDB59775B1B37580002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T06:49:00,0,12.1,5.1,0,1.8,76.6,102774,10,11,13,14,13,7,23,42,8,15,000628D0C4BD057D5977611B1EB70002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T06:59:00,0,12.1,5.1,0,1.8,76.7,102780,8,14,9,15,14,7,11,17,12,27,000628D0E7A472FD5977601B478A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T07:09:00,0,12.1,5.1,2,1.8,76.4,102783,8,13,9,12,15,5,26,23,6,16,000628D10A829D860A0CC71D357F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T07:18:00,0,12.1,5.2,8,1.8,76.3,102791,11,12,10,14,15,11,21,27,6,23,000628D12D689D015977651B28AD0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T07:28:00,0,12,5,26,1.8,75.9,102794,11,15,5,15,16,6,45,32,11,17,000628D1512C62A80A0CC91D604A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T07:38:00,0,12,5.1,58,1.8,75.8,102796,10,22,9,17,20,11,29,47,8,16,000628D17411440C0A0CCB1D36560002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T07:48:00,0,11.9,5.1,115,1.8,76.1,102795,18,22,14,12,16,14,70,87,8,21,000628D1974E6A7D5977681B79390002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T07:58:00,0,11.8,5.1,168,1.9,75.6,102812,5,16,12,17,8,16,65,70,8,16,000628D1BA47E3B55977681B31B30002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T08:08:00,0,11.8,5.1,245,1.8,75.6,102812,6,10,11,12,18,10,39,42,13,22,000628D1DDA91FA55977681B46CC0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T08:18:00,0,11.8,5.3,326,1.8,75.7,102823,6,18,11,12,13,9,29,59,10,28,000628D200BE7B5D0A0CCF1D02840002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T08:27:00,0,11.8,5.4,331,1.8,75.6,102829,8,16,6,12,13,10,26,32,9,33,000628D2242FDA3559776C1B07350002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T08:37:00,0,11.8,5.4,260,1.8,75.9,102834,11,6,12,12,13,11,19,30,4,20,000628D2477489E559776E1B0CF00002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T08:47:00,0,11.7,5.4,243,1.8,75.6,102837,14,9,7,13,18,7,33,18,9,21,000628D26A8350E60A0CD11D74630002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T08:57:00,0,11.7,5.4,294,1.8,75.3,102841,7,13,11,13,9,11,54,43,6,12,000628D28DA69C0C0A0CD31D2A5F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T09:07:00,0,11.7,5.5,448,1.8,75.5,102844,14,10,8,12,30,6,59,57,8,20,000628D2B0B0182D59776C1B3D410002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T09:17:00,0,11.6,5.6,666,1.8,74.9,102848,4,18,10,10,15,13,18,33,8,15,000628D2D3D509715977721B59990002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T09:26:00,0,11.7,5.9,858,1.8,75.4,102853,13,14,12,9,10,9,94,109,10,30,000628D2F6EBDDB55977721B73AC0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T09:36:00,0,11.7,5.9,698,1.8,74.9,102853,7,14,11,14,15,15,41,41,12,14,000628D31A0128200A0CD91D22290002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T09:46:00,0,11.7,5.9,693,1.8,74.3,102850,7,17,8,14,13,10,16,23,6,14,000628D33D1A0BA55977741B1DE30002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T09:56:00,0,11.7,5.9,488,1.8,74.6,102863,9,11,9,13,16,22,25,22,8,23,000628D3602F43DF0A0CDB1D70BE0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T10:06:00,0,11.7,5.9,860,1.9,74.6,102861,7,10,10,16,18,14,108,108,14,20,000628D38343246D0A0CDC1D08FD0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T10:25:00,0,11.7,6.1,978,1.8,74.5,102857,12,11,10,18,14,27,50,32,6,17,000628D3C9BBF8EF0A0CDF1D38840002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T10:35:00,0,11.6,6.1,1373,1.8,74.5,102857,8,9,9,13,16,11,29,25,12,33,000628D3ECD4C6BD0A0CDF1D2CD80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T10:45:00,0,11.6,6.1,1693,1.8,74.9,102853,11,15,12,10,14,16,76,72,18,14,000628D40FDA060159777D1B71DB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T10:55:00,0,11.7,6.3,828,1.8,75.3,102862,9,10,11,15,11,7,46,33,6,22,000628D43300C17C5977821B054F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T11:05:00,0,11.6,6.2,1127,1.8,75.3,102856,8,18,9,16,13,10,45,17,10,22,000628D4563805135977821B41C80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T11:14:00,0,11.6,6.3,1140,1.8,75.2,102841,7,15,14,11,15,10,70,33,15,15,000628D479513DD60A0CE61D5C3E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T11:24:00,0,11.6,6.1,907,1.8,75,102840,10,13,9,13,13,12,68,44,4,12,000628D49C67282E0A0CE61D754B0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T11:34:00,0,11.6,6.1,918,1.8,75,102829,8,11,11,11,16,6,45,24,8,11,000628D4BF8265D05977871B61200002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T11:44:00,0,11.6,6.1,798,1.8,75,102827,8,16,8,11,11,6,41,47,9,19,000628D4E2C471155977891B56650002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T11:54:00,0,11.6,6.1,983,1.8,74.9,102824,11,10,11,13,15,6,72,71,9,12,000628D505BAF9355977891B59D80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T12:03:00,0,11.6,6.1,1240,1.8,73.6,102821,12,11,12,9,12,6,28,58,10,17,000628D528C9A88159778B1B5EDD0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T12:13:00,0,11.6,6.1,825,1.8,73.9,102829,11,14,12,10,14,8,57,55,8,16,000628D54BF6E6300A0CEE1D24320002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T12:23:00,0,11.6,6.2,1158,1.8,74.2,102836,7,11,5,15,8,8,11,16,10,16,000628D56F2787CE5977901B399E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T12:33:00,0,11.6,6.3,786,1.8,74.3,102835,10,10,11,11,18,9,42,44,10,13,000628D59228F08A5977911B0B660002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T12:43:00,0,11.6,6.2,939,1.8,75.3,102846,10,10,11,14,18,13,36,73,8,24,000628D5B541B5CF5977371B042F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T12:53:00,0,11.6,6.2,863,1.8,74.1,102832,17,12,8,10,17,10,169,139,13,20,000628D5D84F7B225977951B64420002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T13:02:00,0,11.6,6.2,1005,1.8,73.2,102837,9,19,10,15,22,12,63,72,7,22,000628D5FB5BC8325977961B4F710002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T13:12:00,0,11.6,6.2,1553,1.8,73.9,102860,6,14,9,15,12,10,21,35,8,12,000628D61E6D2C7B0A0CF51D57950002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T13:22:00,0,11.6,6.1,595,1.8,73.8,102865,9,17,8,12,19,11,52,44,11,28,000628D64182757B0A0CF91D5A600002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T13:32:00,0,11.7,5.8,678,1.8,75.3,102862,13,10,8,11,13,6,78,59,9,16,000628D66491DA6359779A1B62A10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T13:42:00,0,11.8,6,789,1.8,76.5,102886,9,15,9,14,15,7,31,22,9,16,000628D687A370970A0CFD1D41120002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T13:51:00,0,11.7,6.1,463,1.8,76.5,102901,9,12,10,14,12,10,29,37,9,7,000628D6AABFD37059779F1B018D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T14:01:00,0,11.7,6,498,1.8,76.8,102896,11,10,10,12,13,12,26,53,9,14,000628D6CDCCEBDE5977A01B38BD0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T14:11:00,0,11.8,6,310,1.8,76.7,102906,10,12,13,14,13,11,61,28,11,16,000628D6F0F4F46C5977A11B2F4C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T14:21:00,0,11.8,5.9,223,1.8,77.1,102917,5,22,8,14,11,8,24,14,10,13,000628D713F7876C5977A21B7D060002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T14:31:00,0,11.8,5.8,136,1.8,77,102930,9,14,9,17,13,9,63,35,10,39,000628D7370447870A0C051E51C40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T14:40:00,0,11.7,5.7,156,1.9,76,102945,8,10,14,13,17,7,50,55,12,32,000628D75A0A64470A0C051E79F40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T14:50:00,0,11.7,5.6,143,1.8,75.9,102965,8,13,11,14,15,14,20,38,9,20,000628D77D1D0E520A0C071E3A970002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T15:00:00,0,11.8,5.7,122,1.8,75.5,102982,13,16,10,10,17,14,77,75,8,21,000628D7A02CC0340A0C081E5C630002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T15:10:00,0,11.8,5.7,67,1.8,74.7,103007,9,14,9,13,15,10,25,39,16,27,000628D7C33DEFB70A0C091E6A9E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T15:20:00,0,11.9,5.6,60,1.8,74.7,103025,8,17,8,14,14,11,28,39,9,14,000628D7E6724E5F5977AD1B26EB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T15:29:00,0,11.9,5.7,31,1.8,74.9,103028,8,15,12,15,14,5,18,26,11,34,000628D8095B56470A0C0C1E74220002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T15:39:00,0,12,5.8,11,1.8,74.4,103042,13,20,13,18,15,16,86,109,10,27,000628D82C40D38A0A0C0A1E4AA50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T15:49:00,0,12,5.7,3,1.8,74.6,103039,8,14,8,15,15,9,28,58,10,15,000628D84F2B31A10A0C0D1E25750002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T15:59:00,0,12,5.6,1,1.8,73.5,103050,10,17,6,15,14,7,62,39,4,14,000628D872005DDD5977B11B2C050002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T16:08:00,0,12,5.6,0,1.8,73.9,103058,8,17,9,14,16,8,48,65,7,17,000628D89519DD880A0C111E06C40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T16:18:00,0,12,5.6,0,1.8,72.9,103065,10,16,11,16,18,9,32,39,11,12,000628D8B7DEC6655977B41B42E60002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T16:28:00,0,11.9,5.6,0,1.8,73,103065,10,15,14,14,17,13,53,42,12,27,000628D8DAD994F05977B11B6C8F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T16:38:00,0,11.9,5.6,0,1.8,73.1,103073,12,15,11,16,16,12,31,54,11,12,000628D8FDB796BF0A0C151E1B340002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T16:48:00,0,11.9,5.4,0,1.8,73.1,103076,13,18,10,15,13,13,25,32,7,20,000628D920A07F8C5977B71B545F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T16:57:00,0,11.9,5.4,0,1.8,73.5,103093,9,18,16,20,16,10,30,30,8,17,000628D9438011815977B61B475E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T17:07:00,0,11.9,5.5,0,1.8,73.6,103086,10,19,11,17,19,9,40,51,8,18,000628D966D9C13C0A0C181E5CF10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T17:17:00,0,12,5.4,0,1.8,74.4,103094,12,20,12,16,20,11,57,56,7,15,000628D98988F1AC5977BB1B790B0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T17:27:00,0,12,5.4,0,1.8,74.4,103103,14,18,10,17,15,8,18,38,4,17,000628D9AC881C485977BD1B356A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T17:36:00,0,12,5.4,0,1.8,73.9,103103,11,13,12,15,15,9,31,44,8,20,000628D9CF8E1AD40A0C1B1E66A60002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T17:46:00,0,12,5.4,0,1.8,73.5,103118,10,15,11,14,13,12,30,49,12,12,000628D9F24BEF420A0C1B1E23BD0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T17:56:00,0,12,5.4,0,1.8,73.5,103122,12,13,12,15,14,7,38,37,9,10,000628DA1572B8255977C01B4EE10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T18:06:00,0,12,5.4,0,1.8,73.7,103122,10,16,11,14,14,11,32,29,8,35,000628DA383967C20A0C1F1E388F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T18:15:00,0,12,5.4,0,1.8,73.3,103124,11,17,11,17,18,13,54,105,9,15,000628DA5B1EDF8A5977C21B6D4E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T18:25:00,0,12,5.4,0,1.8,73,103130,8,14,12,19,14,12,34,36,9,12,000628DA7DFA2B3F0A0C201E2F570002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T18:35:00,0,11.9,5.3,0,1.8,72.8,103138,11,13,9,16,14,8,18,25,6,17,000628DAA111485E0A0C181E597A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T18:45:00,0,11.9,5.4,0,1.8,72.4,103141,10,13,11,13,17,5,24,33,11,14,000628DAC3CF1F035977C51B457F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T18:54:00,0,11.9,5.3,0,1.8,72.3,103145,9,12,15,14,15,9,30,38,9,19,000628DAE6B88BB35977C51B73770002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T19:04:00,0,11.9,5.3,0,1.9,71.5,103155,8,20,9,16,12,14,20,39,7,17,000628DB0995A7CB5977C81B37D40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T19:14:00,0,11.9,5.3,0,1.8,71.3,103166,12,13,9,15,12,11,30,42,7,17,000628DB2C7789290A0C271E06360002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T19:24:00,0,11.9,5.3,0,1.8,71.7,103191,9,24,9,17,17,7,15,16,13,13,000628DB4F6045770A0C241E2E920002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T19:34:00,0,11.9,5.3,0,1.8,72.5,103193,6,27,7,13,14,10,12,38,11,14,000628DB7409746F5977CA1B41A00002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T19:44:00,0,11.9,5.3,0,1.8,72.2,103199,10,14,12,16,13,15,36,49,10,17,000628DB96E90E3C0A0C281E5B1A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T19:54:00,0,11.9,5.3,0,1.8,72.3,103206,11,15,8,14,14,8,17,11,9,18,000628DBB9D093050A0C2A1E36890002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T20:03:00,0,11.8,5.3,0,1.8,71.8,103220,11,12,12,14,14,7,16,15,10,13,000628DBDCA5CDC15977CF1B353F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T20:13:00,0,11.8,5.3,0,1.8,71.7,103229,10,12,13,15,14,13,37,39,9,9,000628DBFF855F985977D01B3FE50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T20:23:00,0,11.8,5.3,0,1.8,71.7,103221,12,18,8,16,17,14,26,49,11,12,000628DC2260BE930A0C2E1E3B9B0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T20:33:00,0,11.8,5.2,0,1.8,71.8,103240,10,12,11,15,16,9,29,28,6,13,000628DC454EA03459775F1B1B320002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T20:42:00,0,11.8,5.2,0,1.8,72.2,103249,13,12,12,17,11,11,16,18,10,11,000628DC68241F4C0A0C321E20940002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T20:52:00,0,11.8,5.2,0,1.8,72.9,103247,8,16,8,18,14,10,19,11,10,13,000628DC8B0874AD5977D51B51620002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T21:02:00,0,11.8,5.1,0,1.8,72.9,103259,7,15,12,11,15,7,26,27,7,17,000628DCADF86B510A0C2E1E54630002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T21:12:00,0,11.8,5.1,0,1.8,72.3,103243,14,13,12,15,15,8,35,33,9,14,000628DCD0E14E525977D61B2E520002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T21:21:00,0,11.8,5.1,0,1.8,72.2,103256,10,16,13,17,14,12,18,21,8,21,000628DCF3C21FF30A0C361E41F30002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T21:31:00,0,11.7,5.1,0,1.8,72,103258,9,15,9,19,12,8,27,23,10,30,000628DD17D06A1E0A0C371E6D7F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T21:41:00,0,11.7,5.1,0,1.8,71.8,103254,13,20,11,16,12,16,66,76,8,16,000628DD3AB1A0105977DB1B2EC50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T21:51:00,0,11.7,5.1,0,1.8,71.5,103256,12,16,10,17,15,11,25,29,9,13,000628DD5D88B61A0A0C3B1E2EC90002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T22:01:00,0,11.7,5.1,0,1.8,71.6,103253,12,15,10,12,18,12,22,37,9,11,000628DD807A1C5F0A0C3B1E4EC50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T22:10:00,0,11.7,5.1,0,1.8,71.6,103267,11,19,12,15,16,14,51,28,10,16,000628DDA35392BB0A0C3D1E6FF00002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T22:20:00,0,11.7,5.1,0,1.8,71.3,103261,12,18,11,19,13,11,29,36,12,15,000628DDC63900770A0C3D1E7FAD0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-09T22:30:00,0,11.7,5.1,0,1.8,71.2,103261,10,16,15,13,14,10,25,21,9,14,000628DDE91F1D2A5977E01B0A2E0002,2024-12-11T08:51:22,7,0,4,2,100
